date,category,rank,asin,title,price,rating,review_count
2026-08-22,Briefs,51,B0B5F72TB2,XYXX Men's Traq Super Combed Cotton Regular Fit Solid Antibacterial Briefs with No Marks Waistband (Pack of 2),₹399.00,4.2 out of 5 stars,683
2026-08-22,Briefs,52,B08Z79SDLQ,"Dixcy Scott Originals Replay Briefs | 100% Combed Cotton Brief for Men | Men's Underwear | Modern Mid-Waist Fit ​| Durable, Sweat-Absorbing Cotton-Lined Waistband | Innerwear for Man | Pack of 5",₹443.00,4.1 out of 5 stars,"2,593"
2026-08-22,Briefs,53,B0D37X5YHV,U.S. Polo ASSN. Mens OET07 Dual Tone Cotton Stretch Underwear Briefs - Pack of 3,₹713.00,4.2 out of 5 stars,393
2026-08-22,Briefs,54,B07KPTS553,Jockey IC29 Men Tactel Microfiber Elastane Stretch Printed Brief,₹669.00,4.4 out of 5 stars,"1,438"
2026-08-22,Briefs,55,B0D37X2FZD,U.S. Polo ASSN. Mens OEB06 Flag Waist Single Jersey Underwear Briefs - Pack of 2,₹571.00,4.1 out of 5 stars,499
2026-08-22,Briefs,56,B0GFV4RY4J,Jockey 8035 Men Super Combed Cotton Solid Brief with Ultrasoft Concealed Waistband,₹205.00,4.2 out of 5 stars,943
2026-08-22,Briefs,57,B0CBCK6ZQW,Frenchie VIP Plus Colour 100% Combed Cotton Brief Combo Set for Mens with Soft Concealed Waistband,₹298.00,4.1 out of 5 stars,528
2026-08-22,Briefs,58,B078ZX6Z26,Jockey 1017 Men Super Combed Cotton Solid Long Trunk Boxer Brief,₹590.00,4.2 out of 5 stars,"4,652"
2026-08-22,Briefs,59,B08JQKD4TN,Jockey 1011 Men's Super Combed Cotton Solid Brief with Stay Fresh Properties,₹209.00,4.2 out of 5 stars,"2,150"
2026-08-22,Briefs,60,B077H3VWDG,U.S. Polo ASSN. Men's I006 Elasticized Waist Pure Cotton Underwear Briefs - Pack of 2,₹404.00,4.0 out of 5 stars,"1,977"
2026-08-22,Briefs,61,B073WC55S2,Van Heusen Men’s Cotton Boxer Briefs Pack of 3 | Long Trunk | No ride-up | Inner Elastic for superior comfort | Open front fly | Super Combed Cotton for softness | Moisture‑Wicking | Sweat Absorbant | All‑Day Fresh Technology | Long Lasting Colors |Soft Plush Waistband | Label‑Free Comfort | style 10031,₹851.00,4.1 out of 5 stars,"12,435"
2026-08-22,Briefs,62,B08QN7W5LY,DAMENSCH Modal Regular Fit Solid Brief Underwear Anti-Bacterial Moisture Wicking Breathable Microfibre Waistband Deo-Soft Briefs for Men,₹319.00,4.2 out of 5 stars,679
2026-08-22,Briefs,63,B0GYSPVDS6,XYXX Solid Tactel Trunk for Men,₹499.00,4.2 out of 5 stars,249
2026-08-22,Briefs,64,B0CGVJPS1G,MAML Men’s Ultra Thin Ice Silk Briefs Underwear for Men,₹573.00,3.8 out of 5 stars,499
2026-08-22,Briefs,65,B0CL6S8N33,"Boldfit Gym Supporter for Men Sports Underwear for Workout in Gyms Stretchable Cotton Supporters for Workout Quick Dry Moisture Wicking Supporter for Cricket, Gym, Tennis, Running and Other Sports",₹599.00,3.9 out of 5 stars,391
2026-08-22,Briefs,66,B0CW6LG3NQ,U.S. Polo ASSN. Mens OEB01 Abrasion Free Printed Underwear Briefs - Pack of 3,₹637.00,3.9 out of 5 stars,670
2026-08-22,Briefs,67,B08YWHGQCV,Dollar Bigboss Men Brief,₹329.00,4.1 out of 5 stars,686
2026-08-22,Briefs,68,B0D4QZRHCS,"Van Heusen Men's Brief Pack of 1 | Air Series | Lightest Underwear | Mesh Fabric | Breathable Active Brief | Moisture-Wicking & Sweat Absorbent | No Ride-Up Fit | Gym, Sports & Activewear Underwear | Style 40047",₹649.00,4.4 out of 5 stars,246
2026-08-22,Briefs,69,B09P77VXHJ,VIP Frenchie Plus Mens Cotton Brief (Pack of 6) Color May Vary,₹650.00,4.3 out of 5 stars,"1,105"
2026-08-22,Briefs,70,B08RJ9T2ML,DAMENSCH Deo-Cotton Solid Underwear for Men Combo Breathable Inner Cotton Briefs Pack No-Marks Waistband Moisture Wicking,₹729.00,4.4 out of 5 stars,"1,405"
2026-08-22,Briefs,71,B091KTVCQB,Van Heusen Men Boxer Briefs,₹247.00,4.2 out of 5 stars,215
2026-08-22,Briefs,72,B0721XWTL4,Lux Cozi Men Briefs,₹580.00,4.2 out of 5 stars,998
2026-08-22,Briefs,73,B07J6FXG9D,XYXX Men's Dualist Micromodal Regular Fit Colorblock Antimicrobial Briefs with No Marks Waistband (Pack of 2),₹550.00,4.1 out of 5 stars,"5,387"
2026-08-22,Briefs,74,B073WBT8MK,"Van Heusen Men 100% Cotton Brief - Pack of 3 - Anti Bacterial, Colour Fresh, Moisture Wicking",₹500.00,4.0 out of 5 stars,"4,823"
2026-08-22,Briefs,75,B014216GKU,Jockey US14 Men's Super Combed Cotton Solid Brief with Ultrasoft Waistband (Pack of 2),₹438.00,4.2 out of 5 stars,"4,491"
2026-08-22,Briefs,76,B0H2QGT3P2,Ethika Men's Extra Thin Elastic Underwear Long Comfortable Ice Silk Breathable Comfort Brief-Boxer-Trunks Imported Material Multicolour,₹489.00,4.8 out of 5 stars,"1,376"
2026-08-22,Briefs,77,B0F53Z6JSH,Jockey IC27 Men Tactel Microfiber Elastane Stretch Solid Brief with Moisture Move Properties_(Pack of 2),"₹1,049.00",4.4 out of 5 stars,146
2026-08-22,Briefs,78,B07XRS652V,XYXX Men's Dualist Micromodal Regular Fit Colorblock Antimicrobial Briefs with No Marks Waistband (Pack of 2),₹686.00,4.1 out of 5 stars,"1,286"
2026-08-22,Briefs,79,B07WZV144H,Levi's 010 Classic Boxer Briefs for Men | 100% Pure Cotton | Breathable | Branded Inner Elastic | Anti-Roll Waistband | Supportive Gusset | Functional Fly | No Ride-Up Long Length Fit | Pack of 1,₹233.00,4.0 out of 5 stars,"1,377"
2026-08-22,Briefs,80,B07KSKZBR2,Frenchie Men's Plain Brief (Pack of 3),₹299.00,4.2 out of 5 stars,437
2026-08-22,Shorts,1,B0DRFN3SBV,Lymio Men Shorts || Cotton Short for Men || with Pocket Style (Shorts-09-12),₹599.00,3.8 out of 5 stars,"1,583"
2026-08-22,Shorts,2,B00W05EFZ4,Jockey 9426 Men's Super Combed Cotton Rich Regular Fit Solid Shorts with Side Pockets,₹699.00,4.3 out of 5 stars,"9,695"
2026-08-22,Shorts,3,B093GRFD6C,0-DEGREE Men's Regular Fit Shorts with Zip Pocket,₹275.00,3.9 out of 5 stars,"5,808"
2026-08-22,Shorts,4,B0FRT3LCSY,RynoGear Men's Shorts || Cotton Casual Shorts for Man || Shorts Pant for Men,₹549.00,4.0 out of 5 stars,594
2026-08-22,Shorts,5,B0FD7VZHXC,SMOWKLY Authentics Classic Men's Corduroy Cargo Stretch Shorts |Half Pant with Drawstring & 4 Pockets | Lightweight & Quick Dry | Men Shorts Casual |Summer Shorts Pant for Men,₹495.00,3.7 out of 5 stars,"1,062"
2026-08-22,Shorts,6,B0GV4KJ1X3,RynoGear Cotton Shorts for Men || Shorts for Man Stylish || Men's Shorts | 100% Twill Cotton,₹598.00,4.2 out of 5 stars,66
2026-08-22,Shorts,7,B0F8BSPFWZ,Lymio Men Shorts || Cotton Short for Men || with Pocket Style (Packs Also Available) (Shorts-29-32),₹599.00,3.6 out of 5 stars,732
2026-08-22,Shorts,8,B0H1BRXB6B,Lymio Men Shorts | Men's Cargo Shorts | Regular Fit Casual Wear Short Pant for Men | Multi-Pocket Lightweight Cotton | Summer & Adventure Ready (SSM-S-05-08),₹429.00,3.0 out of 5 stars,55
2026-08-22,Shorts,9,B0GJL3DGDL,"Men's Cotton Casual Shorts |Striped Half Pants for Men |Comfortable | Elastic Waist with Drawstring | Lightweight & Comfortable for Beach Vacations, Casual Daily Outings & Sleepwear Bermuda Shorts",₹425.00,3.7 out of 5 stars,317
2026-08-22,Shorts,10,B0D9SCVPJ1,TAGDO® Men's Solid Cotton Shorts | Shorts Pant for Men | Shorts for Men (2003),₹579.00,3.9 out of 5 stars,"1,965"
2026-08-22,Shorts,11,B0F28S4YHK,Lux Cozi Men's Cotton Regular Fit Solid Shorts with Side Pockets & No Marks Waistband Gym Shorts for Men Workout Yoga Outdoor All Day Shorts for Men All Season Wear Cotton Pack of 1,₹398.00,4.0 out of 5 stars,438
2026-08-22,Shorts,12,B07XH2WNKY,Amazon Brand - Symbol Men's Cotton Regular Fit Chino Shorts |Slant Pockets,₹649.00,4.0 out of 5 stars,"7,815"
2026-08-22,Shorts,13,B01BWL1EDM,"VEGO Mens Cotton Three By Fourth, 3/4, Capri, Three Quarter Grey Plus Size",₹589.00,4.2 out of 5 stars,"7,360"
2026-08-22,Shorts,14,B07TLN6TB7,Amazon Brand - Symbol Men's Cotton Rich Stretchable Regular Fit Chino Shorts |Slant Pockets,₹449.00,4.0 out of 5 stars,"4,450"
2026-08-22,Shorts,15,B0BXXX772Z,THE Indian Garage CO Men Shorts,₹402.00,4.1 out of 5 stars,796
2026-08-22,Shorts,16,B08G57CQYT,0-DEGREE Shorts for Men,₹698.00,3.6 out of 5 stars,"7,398"
2026-08-22,Shorts,17,B0H4YY9GZ6,JV CLOTH Men's 100% Pure Cotton Cargo Shorts | Regular Fit Solid Knee Length Shorts with Multiple Utility Pockets | Casual Outdoor Summer Shorts for Men,₹529.00,4.7 out of 5 stars,21
2026-08-22,Shorts,18,B0DRFM1T5R,Lymio Men Shorts || Cotton Short for Men || with Pocket Style (Packs Also Available) (Shorts-17-20),₹579.00,3.2 out of 5 stars,"1,217"
2026-08-22,Shorts,19,B0D1QRKZZW,XYXX Men's Nova Cotton Regular Fit Solid Shorts with Side Pockets and No Marks Waistband,₹649.00,4.0 out of 5 stars,269
2026-08-22,Shorts,20,B0FRZ38DNF,"TAGDO Men's Cotton Cargo Shorts with Multi Pockets | Lightweight Casual Outdoor Shorts Pant for Men | Elastic Waist Drawstring Utility Shorts for Hiking, Camping and Daily Wear (2048)",₹599.00,3.8 out of 5 stars,400
2026-08-22,Shorts,21,B0CNZ9V2FP,"KART BLACK Plus Sizes Men's Cotton Knee Length Shorts(XXL,3XL,4XL,5XL,6XL,7XL,8XL Shorts) | Stripe Printed Shorts | Casual and Night Wear Mens Shorts",₹474.00,4.2 out of 5 stars,769
2026-08-22,Shorts,22,B0GSJWXGKH,RynoGear Linen Blend Shorts for Men || Shorts Pant for Men || Casual Shorts for Man,₹597.00,4.1 out of 5 stars,103
2026-08-22,Shorts,23,B0H3NVN8GW,DHRIVANSH Men's Cotton Cargo Shorts | Solid Khakhi | Regular Fit Casual Shorts with 5 Pockets | Comfortable Summer Wear,₹499.00,5.0 out of 5 stars,3
2026-08-22,Shorts,24,B08D9PJLN4,Mack Jonney Cotton Blended Regular Fit Three Fourth Capri for Men(Pack of 3),₹919.00,4.1 out of 5 stars,796
2026-08-22,Shorts,25,B0DZP46CSV,"SMOWKLY Men's Premium Corduroy Casual Ribbed Shorts | Loose Fit Burmuda | Elastic & Drawstring Waist with 2 Pocket | Lightweight Perfect for Workout, Beach & Summer |Shorts Pant for Men",₹497.00,3.9 out of 5 stars,727
2026-08-22,Shorts,26,B0FT8SV1P6,Lymio Men Casual Shorts || Men Cargo Shorts Cotton || Available in Combo Pack of 2 (Shorts-42-45),₹598.00,3.4 out of 5 stars,138
2026-08-22,Shorts,27,B0H4BPGVX2,"Boldfit Cargo Shorts for Man Gym, Running Shorts Half Pant for Man",₹549.00,4.6 out of 5 stars,27
2026-08-22,Shorts,28,B0F3HT647T,GRECIILOOKS Denim Shorts for Men Stylish | Casual Knee Length Washed Jorts | Regular Fit Jeans Half Pant for Men with Distressed Design | Bermuda Mens Shorts for Summer Travel Streetwear,₹729.00,4.2 out of 5 stars,286
2026-08-22,Shorts,29,B0CPJHCCBJ,"KART BLACK Plus Sizes Men's Cotton Knee Length Shorts(M,L,XL,XXL,3XL,4XL,5XL Shorts) | Casual and Night Wear Mens Shorts",₹948.00,4.3 out of 5 stars,"1,330"
2026-08-22,Shorts,30,B0892NJJMR,Mack Jonney Cotton Blended Regular Fit 3/4th Capri for Men,₹322.00,4.1 out of 5 stars,575
2026-08-22,Shorts,51,B0G4N561KV,Lymio Men Shorts || Three Quarter Pant for Men || 3/4 Casual Cotton Shorts (Short-46-49),₹699.00,3.8 out of 5 stars,63
2026-08-22,Shorts,52,B0GFNH17D7,SMOWKLY Men’s Cotton Casual Shorts |Knee Length Regular Fit Half Pant for Men| Elastic Waist with Drawstring | Regular Fit Shorts | Bermuda Shorts for Men | Lightweight Perfect for Workout & Beach,₹537.00,3.7 out of 5 stars,287
2026-08-22,Shorts,53,B0F8BZHT3V,"Leriya Fashion Men’s Cotton Cargo Shorts with Elastic Drawstring Waist | Multiple Utility Pockets & Zipper Side Pocket | Summer Shorts for Daily Outfits, Hiking, Trekking & Street Style",₹599.00,3.4 out of 5 stars,152
2026-08-22,Shorts,54,B0GKW2Q99F,Leriya Fashion Cotton Cargo Shorts for Men | Cargo Men Short's | Casual Comfort Black Bermuda Pant Shorts | Breathable Chino Half Pant Short's | Perfect for Beach & Summer Outfits,₹499.00,4.3 out of 5 stars,71
2026-08-22,Shorts,55,B08CKJ536S,Mack Jonney Cotton Blended Regular Fit 3/4th Capri for Men-C1_0001_P,₹345.00,4.1 out of 5 stars,812
2026-08-22,Shorts,56,B0D5D5L7PH,XYXX Men's Ace Cotton Regular Fit Solid Shorts with Side Pockets and No Marks Waistband,₹638.00,4.0 out of 5 stars,"1,076"
2026-08-22,Shorts,57,B0GH7GV96Q,Tagas Men's Shorts |Shorts for Mens| Casual (S'horts) for Men |Men shortscotton|,₹759.00,3.9 out of 5 stars,30
2026-08-22,Shorts,58,B086D17CDL,Bigbanana Plus Size Men's Regular Fit Shorts,₹659.00,4.0 out of 5 stars,243
2026-08-22,Shorts,59,B0CHRPD2YM,U.S. Polo ASSN. Men's IYBF Solid Logo Knit Lounge Shorts,₹705.00,4.1 out of 5 stars,634
2026-08-22,Shorts,60,B0F6FVYBM6,Q - RIOUS Mens Casual Sweat Cargo Cotton Shorts Drawstring Elastic Waist Athletic Workout Gym Jogger Shorts with 5 Pockets,₹370.00,4.1 out of 5 stars,270
2026-08-22,Shorts,61,B0B58J4NZQ,Men's Comfort Shorts || Regular Fit Shorts for Men with One Side Zipper Pocket...,₹449.00,3.9 out of 5 stars,"2,114"
2026-08-22,Shorts,62,B081B2C789,U.S. Polo Assn. Men Lounge Shorts,₹450.00,4.2 out of 5 stars,"5,860"
2026-08-22,Shorts,63,B09RQSHFS9,"Stylcozy Men's Regular Fit Cotton Three by Fourth, 3/4th, Man Capri, Capris, Three Quarter, Capri for Men, Printed, Sports Running, Three Quarte, Casual Lounge Short, Nightwear Sleep Shorts, Pack of 2",₹699.00,4.1 out of 5 stars,452
2026-08-22,Shorts,64,B0G258VLBJ,"Pepe Jeans Men's Solid Cotton Poly Blend Regular Fit Active Shorts | Lightweight Athleisure Shorts for Gym, Sports & Casual Wear | Soft Breathable Fabric | Elastic Waist with Drawcord | Side Pockets",₹587.00,4.0 out of 5 stars,"1,601"
2026-08-22,Shorts,65,B0FDL38FRC,XYXX Zen Solid Shorts for Men with Side Pockets and Drawstring |Relaxed Fit Shorts,₹799.00,4.0 out of 5 stars,93
2026-08-22,Shorts,66,B0FKYYM8WW,INKKR Men's Cargo Linen Shorts Beach Shorts Drawstring Elastic Multi Pocket Plain Comfort Breathable Knee Length Cotton Shorts,₹579.00,3.1 out of 5 stars,40
2026-08-22,Shorts,67,B0GL7NMFQX,Lymio Men Shorts || Cotton Short for Men || with Pocket Style || Packs Also Available (Shorts-64-67),₹499.00,3.7 out of 5 stars,28
2026-08-22,Shorts,68,B0BXXYCCQB,The Indian Garage Co Men Slim Fit Solid Mid-Rise Chino Shorts,₹532.00,3.9 out of 5 stars,686
2026-08-22,Shorts,69,B0BJF1159H,Jockey AM14 Men Super Combed Cotton Rich Straight Fit Shorts with Zipper Pockets,"₹1,119.00",4.3 out of 5 stars,"1,125"
2026-08-22,Shorts,70,B0FWLC9GL4,RUGAN Men's Cotton Capri Three Fourth Shorts Dual Zipper 3/4th Pants Pack2,₹459.00,4.1 out of 5 stars,153
2026-08-22,Shorts,71,B0GKVST6ZH,"GRECIILOOKS Linen Short For Men| Linen Shorts For Men Stylish |Men's Casual Summer Shorts - Lightweight Drawstring Lounge Short with Pockets, Breathable Relaxed Fit Athletic Sweat Short's",₹549.00,3.9 out of 5 stars,39
2026-08-22,Shorts,73,B085N2H45V,Mack Jonney Cotton Blended Regular Fit 3/4th Capri for Men,₹339.00,4.1 out of 5 stars,774
2026-08-22,Shorts,74,B0DDKCPTHJ,Jockey UM17 Men Super Combed Mercerised Cotton Woven Straight Fit Cargo Shorts,"₹1,399.00",4.1 out of 5 stars,79
2026-08-22,Shorts,75,B0C4LQGZ1Z,THE Indian Garage CO Men Shorts,₹495.00,4.2 out of 5 stars,347
2026-08-22,Shorts,76,B0C4LNY8LJ,THE Indian Garage CO Men Shorts,₹495.00,4.1 out of 5 stars,231
2026-08-22,Shorts,77,B0GQSHQ5LL,"Shasmi Men's Cotton Cargo Shorts for Men | Casual Comfort Bermuda Pant Shorts | Breathable Chino Half Pant for Summer Wear | Shorts Perfect for Workout, Beach Otufits (Short 272)",₹599.00,4.5 out of 5 stars,16
2026-08-22,Shorts,78,B0926VC5TJ,GUIDE Men's Regular Fit Printed Three Fourth Capri,₹295.00,4.0 out of 5 stars,"1,879"
2026-08-22,Shorts,79,B0D6KTHKYY,Bigbanana Plus Size Men's Regular Fit Solid Shorts,₹659.00,4.1 out of 5 stars,96
2026-08-22,Shorts,80,B09BJWCN7Q,"DaMENSCH Textured Shorts, Microfiber Running Shorts for Men, Quick Dry Gym Shorts Mens Workout, Hidden Pocket with Zipper Sports Shorts for Man","₹1,135.00",4.0 out of 5 stars,929
2026-08-22,Loungewear,1,B084F7TZ1R,See Designs Men's Cotton Pyjama Bottom,₹419.00,4.0 out of 5 stars,"3,093"
2026-08-22,Loungewear,2,B0DY42M345,Majestic Man Men's Regular Fit Mid Rise Casual Style Pure Cotton Pyjama Bottom,₹499.00,4.0 out of 5 stars,895
2026-08-22,Loungewear,3,B0GC6WS268,TAGDO® Men's Solid Co-Ord Set | Cuban Collar | Half Sleeve Shirt | Straight Fit Trouser | Casual Outfit | Regular Fit | Vacation & Resort Wear (2058),₹799.00,4.0 out of 5 stars,194
2026-08-22,Loungewear,4,B0DK5HWJ3H,Vogaan Men's T-Shirt and Shorts Set | Top & Shorts Night Suits Set | Night Wear for Men,₹498.00,3.9 out of 5 stars,325
2026-08-22,Loungewear,5,B0F88BXCBD,"GRECIILOOKS Co-ord Set for Men Solid POLY LYCRA BLEND T-Shirt & Shorts Nightwear Set | Summer Loungewear, Beachwear & Night Suit for Daily Comfort",₹599.00,3.9 out of 5 stars,213
2026-08-22,Loungewear,6,B0CC57SBCG,"Urban Scottish Men's Lounge Pants 100% Cotton Men's Lounge Night Pant Comfortable Leisure-Wear Lower with an Elastic Waist-Band and Regular Fit Track Pants, Machine Washable Stay at Home",₹430.00,4.0 out of 5 stars,902
2026-08-22,Loungewear,7,B0FFN2W8TY,Jawdrobe Men’s Waffle-Check Co-Ord Set | Self-Textured Collar Top | Drawstring Jogger Pants | Cotton-Blend Loungewear/Night-Suit | Casual Travel & Streetwear Two-Piece,₹797.00,3.8 out of 5 stars,666
2026-08-22,Loungewear,8,B07D4HMLR4,XYXX Men's Checkmate 100% Super Combed Cotton Regular Fit Pyjamas,₹729.00,3.9 out of 5 stars,"5,577"
2026-08-22,Loungewear,9,B0CBJZQJM9,SMOWKLY Men Night Suits Set | Men's T-Shirt and Shorts Set | Co ord Set for man | Casual Nightwear & Loungewear | Pajama Set for man | Co-ord Set for Men,₹497.00,3.9 out of 5 stars,963
2026-08-22,Loungewear,10,B08XWPPY5W,U.S. POLO ASSN. Men I690 Comfort Fit Solid Cotton Casual Style Lounge Pants,₹979.02,3.8 out of 5 stars,"1,091"
2026-08-22,Loungewear,11,B0BRSGTHNW,Aatman One Size Men's Eco-Friendly Cotton Pyjama Pack of 2 | Fits Waist Size 28 to 36 Inches,₹948.00,3.9 out of 5 stars,"2,382"
2026-08-22,Loungewear,12,B09GW3GCKL,Aatman One Size Men's Eco-Friendly Cotton Pyjama | Fits Waist Size 28 to 36 Inches,₹549.00,3.8 out of 5 stars,"2,660"
2026-08-22,Loungewear,13,B0BZZ8JYZG,"DaMENSCH Cotton Lounge Elasticated Waistband, Bermuda Pants, Relaxed Fit, Home Shorts for Men",₹759.00,3.9 out of 5 stars,"1,084"
2026-08-22,Loungewear,14,B0F99F9F47,Amazon Brand - Symbol Men's Relaxed Full Elasticated Cotton Pants,₹448.00,4.1 out of 5 stars,178
2026-08-22,Loungewear,15,B0D2TWCBGP,Beyoung Cotton Loose Fit Pyjama For Men | Pure Cotton | Elasticated Waistband | Casual Style | Nightwear For Men | Lounge Pants,₹899.00,4.0 out of 5 stars,500
2026-08-22,Loungewear,16,B0H2VJ69WJ,XYXX Combed Cotton Solid Drawsting Pyjama for Men,"₹1,249.00",4.5 out of 5 stars,18
2026-08-22,Loungewear,17,B0GJ63TK6G,Amazon Brand - Symbol mens 100% Cotton Pyjama/Lounge Pants |Regular Fit | Printed | Available in Plus Sizes,₹499.00,4.1 out of 5 stars,49
2026-08-22,Loungewear,18,B07F8NQDQ1,"XYXX Mens Cotton Regular Fit Checkered Pyjama | Dual Pockets, Comfortable Lounge Pants for Men","₹1,392.00",4.0 out of 5 stars,"3,335"
2026-08-22,Loungewear,19,B0GRCXY8VV,"Men's Pyjama Bottoms with Side Stripe, Black and Grey, Cotton Blend, Elastic Waistband with Drawstring, Relaxed Fit, 2 Pack",₹479.00,4.5 out of 5 stars,13
2026-08-22,Loungewear,20,B0F895HRGG,Majestic Man Men Mid Rise Comfort Fit Solid Pure Cotton Casual Style Lounge Pants,₹549.00,3.7 out of 5 stars,180
2026-08-22,Loungewear,21,B0GDG3CL4N,DIGITAL SHOPEE mens Men's Pyjama,₹394.00,3.6 out of 5 stars,144
2026-08-22,Loungewear,22,B0CHRN89DY,U.S. Polo ASSN. Men's IYBF Solid Logo Knit Lounge Shorts,₹705.00,4.1 out of 5 stars,634
2026-08-22,Loungewear,23,B0DT9D5DRD,"DAMENSCH Relaxed Fit Premium Cotton Casual Style, Dual Pockets, Ultra light, Breathable, Anti-Bacterial, Stretchable, Soft Comfortable, Lounge Pyjamas For Men",₹899.00,4.1 out of 5 stars,123
2026-08-22,Loungewear,24,B0DWN6JQW5,SleepZ by Raymond Men Regular Fit Solid Pattern Pure Cotton Sleepwear Pyjama,₹629.00,3.9 out of 5 stars,159
2026-08-22,Loungewear,25,B0C1SPMK64,DHRUVI TRENDZ Co Ord Set for Men | Trendy Night Dress for Boys | T-Shirt and Shorts Combo for Lounge | Stylish Summer and Travel Wear | Men's Matching Two-Piece for Vacation,₹529.00,3.6 out of 5 stars,532
2026-08-22,Loungewear,26,B0CDH9NKW3,XYXX Men's Checkmate Super Combed Cotton Regular Fit Pyjamas (Pack of 2),"₹1,399.00",4.0 out of 5 stars,528
2026-08-22,Loungewear,27,B0D986PHVC,"U.S. Polo ASSN. Mens OELP6 Mid Rise Solid Lounge Track Pants, Comfort Fit",₹989.00,3.8 out of 5 stars,402
2026-08-22,Loungewear,28,B08LVK1RS3,DIGITAL SHOPEE Men's Cotton Checkered Casual Style Pajama Lower Pant Pack Of 3,₹538.00,3.4 out of 5 stars,912
2026-08-22,Loungewear,29,B0F88CQNXY,"GRECIILOOKS Men’S Summer Casual Two Piece Outfit, Textured Button Down Shirt and Shorts Set, Lightweight Poly Blend Co-Ord for Beach, Travel & Lounge Wear",₹649.00,4.6 out of 5 stars,19
2026-08-22,Loungewear,30,B09YLQQ46N,DAMENSCH Regular Fit Cotton Blend Woven Casual Style Pyjama Dual Pockets Breathable Microfibre Waistband Anti-Bacterial Stretchable Soft Comfortable Pyjama For Men,₹916.00,4.0 out of 5 stars,"1,366"
2026-08-22,Loungewear,51,B0FMFLV4PS,"KART BLACK Plus Sizes Men's Cotton Knee Length Shorts(XXL,3XL,4XL,5XL,6XL,7XL,8XL Shorts) | Stripe Printed Shorts | Casual and Night Wear Mens Shorts",₹474.00,4.2 out of 5 stars,769
2026-08-22,Loungewear,52,B09XQYXXPH,Aatman One Size Men's Eco-Friendly Cotton Pyjama | Fits Waist Size 28 to 36 Inches,₹549.00,3.8 out of 5 stars,605
2026-08-22,Loungewear,54,B079W13J3Q,Amazon Brand - Symbol Men's Cotton Rich Strechable Knit Shorts - Regular Fit,₹399.00,4.1 out of 5 stars,"1,286"
2026-08-22,Loungewear,55,B086T9H4N4,Jockey IM03 Men Tencel Micro Modal Cotton Elastane Stretch Regular Fit Pyjama with Side Pockets_(Colors & Prints May Vary),"₹1,299.00",4.2 out of 5 stars,836
2026-08-22,Loungewear,56,B0CJCMCYG2,"RamRaj Trends Premium Lucknowi White Cotton Pyjama for Men: Elastic Waist, Zip & Pockets | A1 Quality Pajama",₹489.00,3.7 out of 5 stars,226
2026-08-22,Loungewear,57,B0F3HWRK7G,"GRECIILOOKS Men's Co Ord Set |Printed Shirt and Shorts Set for Men |Summer Loungewear, Beachwear & Night Suit for Daily Comfort | Nightwear Set for Mens",₹649.00,3.7 out of 5 stars,221
2026-08-22,Loungewear,58,B0H7HGJVNH,Amul Comfy Men's Cotton Rich Printed Bermuda- Assorted,₹249.00,5.0 out of 5 stars,2
2026-08-22,Loungewear,59,B0BVVDT7QZ,London Hills Cotton Blend Casual Round Neck Co-ord Set for Men's Printed Casual Sleepwear & Loungewear Set & Night Suits Set for Men’s,₹549.00,4.0 out of 5 stars,108
2026-08-22,Loungewear,60,B0FCSBHQ97,U.S. POLO ASSN. Mens OELP8 Relaxed Fit Cotton Linen Lounge Pants,"₹1,359.00",4.2 out of 5 stars,75
2026-08-22,Loungewear,61,B09B7LSVX2,Mack Jonney Cotton Blend Casual Style Pyjamas for Men(Pack of 2)-D10_0002-P,₹629.00,3.9 out of 5 stars,"1,109"
2026-08-22,Loungewear,62,B0BZW7MQ9Q,DAMENSCH Men Pyjama,₹959.00,4.0 out of 5 stars,519
2026-08-22,Loungewear,63,B0D9HDFG9W,HOODMASTER Men's Cotton Night Suit Set of Top & Knee Length Shorts with Round Neck Half Sleeves Solid Pattern Regular Fit and Standard Length | Mens Cotton Night Suit | T-Shirt and Shorts Sets,₹795.00,4.1 out of 5 stars,70
2026-08-22,Loungewear,64,B0DB93ND9Z,BULLMER Trendy Clothing Set with Oversized T-Shirt & Pants Co-ords for Men,₹619.00,3.6 out of 5 stars,196
2026-08-22,Loungewear,65,B0C9T471R8,DHRUVI TRENDZ Rayon Co-Ord Set for Men | Men's Cord Set | Night Suit for Men | T-Shirt and Shorts Set for Men | Night Dress for Men | Pyjama Set for Men,₹529.00,3.8 out of 5 stars,243
2026-08-22,Loungewear,66,B0C65YZ1C9,LERIYA FASHION Co Ord Set for Men | Trendy Night Dress for Boys | T-Shirt and Shorts Combo for Lounge | Stylish Summer and Travel Wear | Men's Matching Two-Piece for Vacation,₹529.00,3.9 out of 5 stars,97
2026-08-22,Loungewear,67,B0H1VSLM27,Symbol Premium Men's 100% Cotton Super Soft Solid Pyjamas | Elasticated Waistband | Dual Side Pockets | Available in Plus Sizes,₹699.00,3.8 out of 5 stars,9
2026-08-22,Loungewear,68,B0GS5QVNV2,"Labnin India Men s Linen Blend Cord Set Loungewear Solid| Lightweight Breathable Summer Co-ord Set | Relaxed Fit Shirt & Elastic Waist Pants | Comfortable Travel, Beach & Casual Lounge Wear| S-2XL |","₹1,470.00",3.2 out of 5 stars,14
